date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
2022-03-27 15:04:09,-63.98,-122.39,-90.25,-56.01,-87.23,-87.48,9.76,9.44,349.48,376.44,773.4,203.82,218.38,18.98,49395.29,16393.4,705.69,1.84,607.12,1.86,22.0,5.43,5.47,-46.4,-432.96,10587.96,10425.73,2.85,59.27,531.9
2022-03-27 15:04:14,-56.6,-115.76,-85.89,-47.7,-90.67,-80.35,9.76,9.44,349.54,376.44,773.13,203.79,218.38,18.98,49110.15,18247.71,725.22,1.84,590.78,1.82,22.03,4.96,9.19,-48.42,-427.67,10435.81,10341.83,2.85,59.22,531.93
2022-03-27 15:04:19,-46.02,-110.89,-79.67,-48.62,-87.73,-89.24,9.76,9.44,349.48,376.44,772.97,203.86,218.38,18.98,47465.44,18175.96,702.89,1.84,602.43,1.77,22.04,5.02,6.19,-48.42,-427.67,10435.81,10341.83,2.85,59.22,531.9
2022-03-27 15:04:24,-58.61,-117.61,-91.42,-66.08,-91.42,-87.06,9.76,9.44,349.48,376.44,772.97,203.82,218.38,18.98,48845.79,19584.63,705.91,1.84,603.19,1.75,22.05,5.42,6.67,-30.71,-426.58,10550.72,10280.36,2.87,59.09,532.0
2022-03-27 15:04:29,-60.46,-118.36,-90.75,-73.88,-102.75,-97.72,9.76,9.45,349.54,376.45,773.04,203.76,218.41,18.98,49733.29,17460.29,714.8,1.84,597.42,1.75,21.94,5.12,7.69,-30.71,-426.58,10550.72,10280.36,2.87,59.09,532.0
2022-03-27 15:04:34,-61.13,-121.05,-91.26,-56.76,-91.42,-85.97,9.76,9.45,349.54,376.45,773.11,203.79,218.34,18.98,48216.98,17775.63,715.66,1.81,597.42,1.75,22.03,5.64,5.08,-45.14,-442.36,10527.26,10417.59,2.87,58.6,532.0
2022-03-27 15:04:39,-64.48,-123.32,-87.48,-49.29,-96.54,-90.59,9.76,9.45,349.54,376.51,773.11,203.76,218.38,18.98,48758.93,19059.68,709.99,1.81,603.74,1.77,22.09,5.29,5.34,-45.14,-442.36,10527.26,10417.59,2.87,58.6,532.07
2022-03-27 15:04:44,-69.77,-126.76,-83.54,-62.55,-104.68,-85.63,9.77,9.45,349.48,376.45,773.04,203.76,218.34,18.98,48898.66,18308.14,713.97,1.79,605.73,1.8,22.03,4.69,3.85,-51.69,-419.53,10425.4,10296.3,2.87,58.46,532.07
2022-03-27 15:04:49,-66.33,-118.11,-93.69,-46.52,-99.9,-88.49,9.77,9.45,349.48,376.45,772.87,203.82,218.41,18.98,48596.53,17896.49,703.75,1.79,610.24,1.77,22.0,5.29,5.84,-51.69,-419.53,10425.4,10296.3,2.87,58.46,532.13
2022-03-27 15:04:54,-70.61,-116.01,-95.54,-60.54,-103.59,-86.39,9.77,9.46,349.48,376.45,772.58,203.79,218.41,18.98,48885.44,17949.36,710.62,1.79,595.41,1.77,22.01,5.1,5.86,-48.84,-422.13,10532.7,10290.53,2.88,58.68,532.2
2022-03-27 15:04:59,-65.91,-119.79,-94.53,-70.7,-97.55,-91.93,9.77,9.46,349.45,376.45,772.21,203.79,218.41,18.98,48758.93,16767.28,718.7,1.76,594.1,1.77,22.06,5.94,4.71,-48.84,-422.13,10532.7,10290.53,2.88,58.68,532.2
2022-03-27 15:05:04,-71.2,-119.12,-89.75,-48.96,-91.59,-87.48,9.77,9.46,349.48,376.45,771.91,203.76,218.44,18.98,48628.63,16929.67,717.77,1.76,594.25,1.78,22.04,4.66,7.52,-54.71,-443.37,10469.17,10361.64,2.87,58.61,532.2
2022-03-27 15:05:09,-72.71,-122.14,-90.59,-54.16,-102.5,-88.32,9.77,9.46,349.45,376.45,771.61,203.82,218.38,18.98,49944.78,19743.25,715.5,1.76,600.65,1.8,22.03,4.9,7.1,-54.71,-443.37,10469.17,10361.64,2.87,58.61,532.29
2022-03-27 15:05:14,-66.5,-115.85,-87.65,-53.66,-104.77,-75.56,9.77,9.46,349.48,376.52,771.51,203.79,218.38,18.98,48738.16,17964.46,731.77,1.79,588.56,1.8,22.08,5.45,5.77,-64.87,-429.02,10479.11,10266.09,2.86,58.79,532.3
2022-03-27 15:05:19,-54.67,-106.78,-89.75,-54.08,-102.84,-81.52,9.78,9.46,349.48,376.52,771.51,203.76,218.41,18.98,48953.42,17926.7,731.74,1.8,587.28,1.82,22.04,5.57,4.79,-64.87,-429.02,10479.11,10266.09,2.86,58.79,532.36
2022-03-27 15:05:24,-66.16,-107.12,-89.33,-48.87,-99.82,-95.54,9.77,9.46,349.48,376.45,771.55,203.72,218.48,18.98,49429.28,17348.88,713.82,1.81,605.61,1.82,22.06,5.42,6.99,-37.76,-425.66,10561.38,10403.14,2.87,58.96,532.36
2022-03-27 15:05:29,-60.79,-110.73,-84.54,-59.2,-95.7,-100.4,9.77,9.46,349.45,376.45,771.51,203.82,218.34,18.98,48808.02,18072.1,715.56,1.84,597.5,1.85,22.03,5.34,7.65,-37.76,-425.66,10561.38,10403.14,2.87,58.96,532.43
2022-03-27 15:05:34,-58.95,-120.13,-84.96,-64.82,-95.2,-103.34,9.78,9.46,349.45,376.45,771.38,203.79,218.51,18.98,49019.51,17566.03,724.8,1.84,589.04,1.82,23.05,5.34,8.1,-50.01,-434.3,10415.33,10320.91,2.87,58.87,532.46
2022-03-27 15:05:39,-58.27,-122.73,-77.41,-43.08,-89.41,-90.84,9.78,9.46,349.45,376.52,771.31,203.66,218.44,18.98,49697.41,18882.18,718.5,1.84,592.94,1.77,21.21,5.1,6.35,-50.01,-434.3,10415.33,10320.91,2.87,58.87,532.46
2022-03-27 15:05:44,-57.85,-117.53,-85.3,-66.33,-89.16,-71.03,9.78,9.46,349.39,376.45,771.28,203.66,218.44,18.98,49448.16,17177.04,723.76,1.81,590.75,1.75,21.89,4.84,7.0,-40.61,-421.71,10498.18,10275.4,2.86,59.56,532.52
2022-03-27 15:05:49,-64.65,-125.58,-95.45,-62.89,-99.82,-82.86,9.77,9.45,349.45,376.46,771.32,203.76,218.38,18.98,48726.83,16325.42,710.82,1.81,602.43,1.72,21.73,5.14,9.82,-40.61,-421.71,10498.18,10275.4,2.86,59.56,532.53
2022-03-27 15:05:54,-79.0,-131.46,-97.05,-62.89,-105.19,-92.35,9.77,9.45,349.39,376.46,771.15,203.72,218.54,18.99,49686.08,17639.68,705.84,1.81,606.34,1.75,21.69,5.18,9.34,-54.96,-423.9,10598.91,10432.62,2.86,59.49,532.53
2022-03-27 15:05:59,-80.6,-131.2,-94.36,-57.02,-105.36,-88.82,9.77,9.44,349.39,376.46,770.79,203.76,218.48,18.98,48730.61,16818.27,709.06,1.84,602.46,1.8,21.68,5.44,6.57,-54.96,-423.9,10598.91,10432.62,2.86,59.49,532.59
2022-03-27 15:06:04,-71.53,-131.79,-96.8,-75.9,-106.28,-104.6,9.76,9.44,349.39,376.52,770.45,203.72,218.44,18.98,49302.76,18489.41,709.89,1.84,602.48,1.85,21.77,4.69,7.4,-67.05,-417.18,10432.22,10291.27,2.86,59.62,532.66
2022-03-27 15:06:09,-84.54,-130.79,-103.17,-60.62,-106.87,-102.84,9.76,9.44,349.39,376.46,770.15,203.69,218.48,18.98,48721.16,18149.52,720.41,1.84,597.42,1.92,21.8,5.1,8.39,-67.05,-417.18,10432.22,10291.27,2.86,59.62,532.65
2022-03-27 15:06:14,-82.86,-129.44,-96.21,-63.14,-103.68,-108.8,9.76,9.44,349.39,376.46,769.95,203.69,218.48,18.98,50131.73,15962.86,727.04,1.86,591.48,1.98,21.78,5.84,7.06,-68.81,-416.01,10546.1,10305.09,2.87,59.56,532.66
2022-03-27 15:06:19,-85.3,-127.18,-93.77,-43.67,-98.39,-97.8,9.76,9.43,349.33,376.46,769.92,203.69,218.48,18.98,49629.43,18478.08,718.88,1.89,597.42,2.03,21.75,4.96,7.16,-68.81,-416.01,10546.1,10305.09,2.87,59.56,532.72
2022-03-27 15:06:24,-84.46,-134.39,-101.33,-58.86,-106.11,-95.28,9.76,9.43,349.39,376.46,769.72,203.66,218.48,18.98,48377.49,17411.19,734.69,1.89,581.11,2.03,21.79,5.43,5.7,-66.13,-402.83,10533.54,10451.52,2.87,59.4,532.66
2022-03-27 15:06:29,-77.24,-143.79,-108.46,-68.09,-118.78,-111.15,9.75,9.43,349.39,376.46,769.62,203.69,218.51,18.98,48949.64,17701.99,728.52,1.89,585.92,2.03,21.75,6.2,4.98,-66.13,-402.83,10533.54,10451.52,2.87,59.4,532.66
2022-03-27 15:06:34,-80.77,-143.79,-105.1,-62.89,-104.6,-108.13,9.75,9.43,349.26,376.39,769.49,203.72,218.51,18.98,49907.02,15957.2,735.17,1.89,582.79,2.03,21.82,5.05,5.71,-66.04,-427.09,10464.63,10283.25,2.86,59.76,532.72
2022-03-27 15:06:39,-89.49,-146.73,-103.76,-77.07,-100.49,-87.4,9.75,9.42,349.33,376.39,769.42,203.69,218.54,18.98,49336.75,16485.92,728.55,1.89,590.45,2.0,21.77,5.7,8.95,-66.04,-427.09,10464.63,10283.25,2.86,59.76,532.75
2022-03-27 15:06:44,-94.19,-140.18,-106.78,-59.7,-106.11,-104.68,9.74,9.42,349.33,376.39,769.32,203.69,218.51,18.98,49085.61,19072.9,715.68,1.92,601.25,1.98,21.74,4.92,5.44,-70.24,-451.34,10577.74,10348.94,2.86,59.8,532.72
2022-03-27 15:06:49,-92.43,-140.6,-108.96,-69.69,-103.43,-107.12,9.74,9.42,349.26,376.39,769.19,203.69,218.54,18.98,48434.14,16929.67,718.88,1.94,597.07,1.98,21.8,5.02,4.97,-70.24,-451.34,10577.74,10348.94,2.86,59.8,532.72
2022-03-27 15:06:54,-93.35,-139.43,-115.01,-47.62,-95.79,-100.82,9.74,9.41,349.33,376.39,768.89,203.66,218.54,18.98,49468.93,16548.24,724.72,1.97,589.69,2.0,21.83,5.86,6.69,-76.87,-470.14,10499.61,10393.15,2.87,59.81,532.72
2022-03-27 15:06:59,-90.92,-142.03,-109.72,-57.27,-100.99,-101.92,9.73,9.41,349.26,376.39,768.56,203.69,218.51,18.98,48970.41,17870.05,711.3,1.97,602.41,2.03,21.8,5.71,8.75,-76.87,-470.14,10499.61,10393.15,2.87,59.81,532.72
2022-03-27 15:07:04,-85.8,-150.84,-110.81,-71.28,-103.09,-98.64,9.74,9.41,349.26,376.36,768.32,203.66,218.54,18.98,48808.02,17454.62,711.02,1.99,605.73,2.05,21.8,5.84,8.38,-71.5,-451.0,10466.29,10246.93,2.88,59.77,532.72
2022-03-27 15:07:09,-108.8,-155.54,-110.31,-81.52,-123.82,-106.36,9.73,9.4,349.33,376.39,768.12,203.66,218.54,18.98,48994.96,19048.35,721.09,2.02,595.99,2.05,21.73,4.73,6.07,-71.5,-451.0,10466.29,10246.93,2.88,59.77,532.59
2022-03-27 15:07:14,-104.27,-153.78,-109.55,-82.7,-116.1,-109.55,9.73,9.4,349.2,376.39,768.09,203.69,218.54,18.99,48622.97,17533.93,723.59,2.02,589.21,2.08,21.75,4.78,4.99,-88.53,-468.12,10593.37,10369.67,2.86,59.95,532.66
2022-03-27 15:07:19,-103.43,-152.02,-108.04,-66.0,-104.94,-108.04,9.72,9.4,349.2,376.3,767.89,203.62,218.58,18.98,48477.57,16678.53,713.29,2.04,602.16,2.1,21.8,5.25,6.17,-88.53,-468.12,10593.37,10369.67,2.86,59.95,532.66
2022-03-27 15:07:24,-99.98,-156.89,-115.59,-57.85,-105.94,-109.89,9.72,9.39,349.2,376.36,767.59,203.62,218.54,18.98,48035.71,17932.37,710.82,2.04,605.76,2.13,21.78,5.1,9.9,-85.68,-447.23,10450.89,10397.51,2.88,59.69,532.59
2022-03-27 15:07:29,-94.11,-152.77,-115.68,-66.83,-116.6,-113.41,9.72,9.39,349.2,376.36,767.29,203.66,218.58,18.98,47763.79,16969.33,718.85,2.07,594.1,2.13,21.82,5.67,4.87,-85.68,-447.23,10450.89,10397.51,2.88,59.69,532.53
2022-03-27 15:07:34,-107.54,-145.72,-117.53,-68.26,-124.32,-115.43,9.71,9.39,349.2,376.36,767.02,203.62,218.58,18.98,49214.01,17305.45,718.88,2.07,594.2,2.16,21.75,5.82,6.95,-80.9,-443.7,10482.53,10269.34,2.87,59.58,532.53
2022-03-27 15:07:39,-105.78,-143.79,-110.06,-80.85,-118.36,-110.22,9.71,9.39,349.19,376.29,766.72,203.62,218.64,18.98,49172.46,16878.69,722.6,2.07,594.38,2.13,21.8,5.44,8.5,-80.9,-443.7,10482.53,10269.34,2.87,59.58,532.53
2022-03-27 15:07:44,-105.19,-154.87,-113.16,-78.92,-120.46,-102.5,9.71,9.39,349.16,376.29,766.42,203.62,218.58,18.98,48137.68,17900.26,722.08,2.07,590.47,2.11,21.76,5.05,4.29,-92.56,-456.88,10540.79,10387.76,2.88,59.67,532.53
2022-03-27 15:07:49,-110.06,-148.91,-115.51,-81.69,-112.41,-100.57,9.71,9.38,349.09,376.29,766.22,203.62,218.61,18.98,49789.94,17095.85,719.0,2.07,599.24,2.11,21.8,4.74,5.03,-92.56,-456.88,10540.79,10387.76,2.88,59.67,532.53
2022-03-27 15:07:54,-101.33,-148.91,-112.24,-62.89,-116.35,-108.71,9.71,9.38,349.1,376.23,766.29,203.59,218.58,18.98,48741.93,17360.21,719.21,2.07,597.65,2.08,21.75,4.79,7.09,-93.99,-456.12,10462.22,10390.19,2.88,59.66,532.46
2022-03-27 15:07:59,-102.08,-153.44,-116.85,-61.13,-110.39,-107.54,9.71,9.38,349.16,376.23,766.49,203.59,218.61,18.98,48033.82,17898.38,712.41,2.07,604.07,2.08,21.74,5.4,7.34,-93.99,-456.12,10462.22,10390.19,2.88,59.66,532.43
2022-03-27 15:08:04,-102.42,-154.87,-114.17,-67.67,-115.43,-111.82,9.7,9.38,349.03,376.23,766.73,203.59,218.61,18.98,49538.8,18055.11,714.04,2.09,601.3,2.11,21.77,4.97,6.74,-87.95,-446.47,10489.5,10255.83,2.88,59.56,532.43
2022-03-27 15:08:09,-97.63,-151.77,-104.85,-65.07,-108.29,-104.85,9.7,9.38,349.03,376.23,766.89,203.59,218.61,18.98,49419.84,15685.28,724.44,2.12,592.51,2.13,21.75,5.16,6.39,-87.95,-446.47,10489.5,10255.83,2.88,59.56,532.37
2022-03-27 15:08:14,-98.39,-153.11,-106.87,-67.59,-112.66,-118.78,9.7,9.37,349.03,376.16,767.12,203.56,218.61,18.98,48611.64,17915.37,726.28,2.12,594.1,2.13,21.76,5.95,3.53,-84.34,-439.67,10562.59,10378.65,2.88,59.62,532.3
2022-03-27 15:08:19,-104.43,-143.54,-112.49,-87.23,-111.4,-121.89,9.7,9.37,348.97,376.16,767.49,203.56,218.58,18.98,48371.83,16374.51,713.57,2.15,603.87,2.11,21.75,4.98,5.99,-84.34,-439.67,10562.59,10378.65,2.88,59.62,532.24
2022-03-27 15:08:24,-88.66,-148.49,-115.85,-79.34,-110.22,-105.19,9.69,9.37,349.03,376.16,767.65,203.56,218.64,18.98,47990.39,16586.0,708.43,2.15,607.92,2.08,26.9,6.33,6.78,-89.88,-483.06,10463.5,10337.11,2.89,59.82,532.24
2022-03-27 15:08:29,-86.98,-155.12,-110.31,-83.7,-105.36,-102.59,9.69,9.36,349.03,376.16,767.59,203.52,218.58,18.98,48836.35,18970.93,718.88,2.17,595.84,2.11,21.0,4.34,6.34,-89.88,-483.06,10463.5,10337.11,2.89,59.82,532.24
2022-03-27 15:08:34,-82.02,-149.67,-106.95,-74.72,-105.78,-104.68,9.69,9.36,348.93,376.13,767.36,203.52,218.68,18.98,47372.91,18404.44,718.5,2.2,594.12,2.13,22.05,4.99,8.69,-74.85,-490.95,10482.57,10208.62,2.89,59.72,532.24
2022-03-27 15:08:39,-85.55,-152.94,-112.91,-65.41,-110.48,-116.52,9.69,9.36,348.93,376.13,767.19,203.56,218.68,18.98,48498.34,16648.32,709.84,2.2,605.71,2.13,22.08,5.18,5.29,-74.85,-490.95,10482.57,10208.62,2.89,59.72,532.14
2022-03-27 15:08:44,-103.26,-158.65,-121.13,-60.71,-111.73,-106.2,9.69,9.36,348.96,376.13,767.02,203.52,218.61,18.98,47675.04,18859.52,718.93,2.17,596.01,2.1,22.02,5.63,4.81,-70.66,-508.49,10564.46,10265.17,2.89,60.06,532.07
2022-03-27 15:08:49,-105.61,-164.02,-120.63,-66.16,-107.87,-104.1,9.69,9.35,348.86,376.13,766.96,203.49,218.64,18.98,48014.94,16557.68,718.85,2.15,595.86,2.05,22.08,5.38,6.33,-70.66,-508.49,10564.46,10265.17,2.89,60.06,532.07
2022-03-27 15:08:54,-99.9,-167.04,-117.86,-76.4,-108.96,-91.93,9.68,9.35,348.93,376.13,766.96,203.52,218.64,18.98,49051.62,17448.96,719.26,2.12,594.07,2.03,21.97,5.18,4.1,-87.11,-535.26,10435.34,10246.47,2.89,60.28,532.01
2022-03-27 15:08:59,-99.4,-164.35,-124.49,-80.85,-107.62,-99.73,9.68,9.35,348.86,376.06,766.82,203.52,218.64,18.98,49017.62,17537.71,721.27,2.09,594.07,2.0,22.04,5.07,6.62,-87.11,-535.26,10435.34,10246.47,2.89,60.28,531.94
2022-03-27 15:09:04,-119.37,-160.41,-124.24,-83.37,-102.92,-98.14,9.68,9.34,348.86,376.06,766.59,203.49,218.64,18.98,49557.68,19114.44,725.35,2.09,592.19,2.0,22.08,5.13,5.78,-84.34,-560.19,10544.34,10131.66,2.89,60.15,531.95
2022-03-27 15:09:09,-114.0,-159.82,-125.67,-92.01,-106.11,-95.62,9.67,9.34,348.93,376.06,766.29,203.52,218.64,18.98,48707.95,17883.27,723.74,2.09,592.79,1.95,22.07,5.2,4.18,-84.34,-560.19,10544.34,10131.66,2.89,60.15,531.95
2022-03-27 15:09:14,-98.81,-156.3,-120.55,-59.37,-98.89,-81.19,9.67,9.34,348.86,376.06,765.96,203.46,218.68,18.99,48028.16,17900.26,718.85,2.09,599.51,1.93,22.05,5.3,7.67,-93.74,-578.07,10519.94,10231.01,2.9,60.47,531.91
2022-03-27 15:09:19,-101.08,-165.45,-118.62,-56.43,-96.96,-90.75,9.67,9.33,348.86,376.06,765.65,203.49,218.68,18.98,48547.44,16867.36,706.77,2.09,608.83,1.9,21.98,5.96,4.73,-93.74,-578.07,10519.94,10231.01,2.9,60.47,531.85
2022-03-27 15:09:24,-111.65,-166.79,-118.53,-59.45,-91.84,-93.94,9.67,9.33,348.93,376.06,765.45,203.46,218.64,18.98,49297.09,16463.27,703.47,2.09,605.76,1.9,22.09,5.0,3.91,-81.99,-567.41,10431.4,10127.21,2.9,60.58,531.78
2022-03-27 15:09:29,-120.21,-163.35,-127.93,-66.58,-97.72,-85.13,9.66,9.33,348.93,376.06,765.45,203.46,218.64,18.98,49334.86,19078.57,707.45,2.09,606.86,1.93,22.05,5.73,5.68,-81.99,-567.41,10431.4,10127.21,2.9,60.58,531.72
2022-03-27 15:09:34,-121.47,-157.05,-120.8,-64.15,-95.28,-75.81,9.66,9.33,348.86,376.06,765.58,203.49,218.64,18.98,48894.88,17428.19,717.19,2.07,602.43,1.93,22.05,5.39,7.22,-107.42,-561.45,10536.03,10152.6,2.9,60.38,531.71
2022-03-27 15:09:39,-120.55,-159.49,-121.97,-74.98,-100.57,-81.94,9.66,9.33,348.86,376.06,765.88,203.42,218.68,18.98,48917.54,18428.99,718.78,2.04,594.43,1.93,22.05,5.35,6.44,-107.42,-561.45,10536.03,10152.6,2.9,60.38,531.68
2022-03-27 15:09:44,-129.36,-170.31,-132.13,-64.82,-111.4,-90.92,9.66,9.33,348.79,376.06,766.35,203.42,218.68,18.98,48930.76,19764.02,721.77,2.02,595.79,1.95,22.01,5.18,8.23,-103.47,-565.73,10600.76,10257.82,2.9,60.01,531.62
2022-03-27 15:09:49,-138.59,-182.31,-133.72,-51.31,-101.33,-97.63,9.66,9.34,348.86,376.06,766.75,203.39,218.68,18.98,48817.46,17754.86,724.54,2.02,585.79,1.98,27.31,6.03,6.43,-103.47,-565.73,10600.76,10257.82,2.9,60.01,531.68
2022-03-27 15:09:54,-155.63,-197.59,-139.77,-62.81,-107.71,-94.78,9.66,9.34,348.79,375.99,767.18,203.42,218.68,18.98,48936.43,17533.93,719.05,2.02,597.35,1.98,21.18,4.74,6.46,-120.93,-549.7,10471.49,10188.18,2.91,59.17,531.61
2022-03-27 15:09:59,-152.1,-200.36,-143.71,-63.98,-102.84,-100.49,9.66,9.34,348.79,376.05,767.55,203.39,218.68,18.98,48267.96,16680.42,721.7,2.04,591.35,1.93,22.41,4.86,5.35,-120.93,-549.7,10471.49,10188.18,2.91,59.17,531.55
2022-03-27 15:10:04,-160.58,-197.42,-139.93,-58.36,-99.57,-86.72,9.67,9.35,348.79,376.06,767.95,203.42,218.68,18.98,48530.44,17749.2,709.59,2.02,604.72,1.9,22.46,4.92,4.52,-132.01,-566.23,10529.87,10127.19,2.91,59.02,531.49
2022-03-27 15:10:09,-179.96,-198.01,-143.88,-65.24,-96.63,-92.1,9.67,9.35,348.86,376.05,768.34,203.36,218.71,18.98,49178.13,18004.12,712.56,2.02,592.99,1.9,22.25,5.13,6.61,-132.01,-566.23,10529.87,10127.19,2.91,59.02,531.49
2022-03-27 15:10:14,-174.09,-204.3,-145.39,-59.95,-94.19,-72.54,9.67,9.35,348.86,376.05,768.64,203.36,218.71,18.98,48942.09,18989.81,705.91,1.99,602.06,1.87,22.36,5.17,7.74,-156.6,-584.61,10628.29,10316.97,2.91,58.94,531.49
2022-03-27 15:10:19,-177.95,-206.9,-143.37,-53.57,-83.37,-69.94,9.68,9.36,348.86,376.05,768.88,203.42,218.68,18.98,49601.11,18515.85,704.33,1.97,597.85,1.85,22.34,5.89,3.99,-156.6,-584.61,10628.29,10316.97,2.91,58.94,531.42
2022-03-27 15:10:24,-166.54,-215.88,-143.29,-40.99,-81.02,-64.65,9.68,9.36,348.79,376.05,769.01,203.36,218.64,18.98,49280.1,17454.62,706.09,1.94,599.79,1.85,22.35,5.6,4.34,-160.79,-585.79,10437.29,10148.15,2.91,59.29,531.42
2022-03-27 15:10:29,-181.64,-216.3,-144.55,-39.22,-85.55,-65.74,9.68,9.36,348.79,376.05,769.14,203.39,218.68,18.98,49327.3,17294.12,719.36,1.92,594.1,1.85,22.33,4.6,4.0,-160.79,-585.79,10437.29,10148.15,2.91,59.29,531.42
2022-03-27 15:10:34,-188.11,-220.42,-148.41,-37.8,-78.5,-74.98,9.68,9.36,348.79,376.05,769.41,203.39,218.68,18.98,48273.63,18614.04,724.59,1.92,588.13,1.87,22.36,5.63,5.15,-166.16,-573.03,10542.39,10097.42,2.9,58.96,531.42
2022-03-27 15:10:39,-192.47,-229.23,-151.51,-38.72,-67.76,-76.4,9.68,9.36,348.79,376.05,769.71,203.32,218.68,18.98,48341.61,18814.2,712.38,1.92,600.85,1.87,22.31,5.57,6.17,-166.16,-573.03,10542.39,10097.42,2.9,58.96,531.39
2022-03-27 15:10:44,-187.43,-225.62,-160.16,-47.2,-71.37,-77.83,9.68,9.36,348.78,376.11,769.77,203.39,218.68,18.98,49399.06,18366.67,715.38,1.89,597.42,1.85,22.35,5.2,7.0,-175.98,-565.56,10531.42,10297.54,2.91,59.22,531.42
2022-03-27 15:10:49,-178.71,-235.77,-152.52,-49.97,-78.84,-73.88,9.68,9.36,348.79,376.12,769.67,203.32,218.68,18.98,48717.39,19624.29,723.74,1.89,590.27,1.87,22.34,6.22,4.69,-175.98,-565.56,10531.42,10297.54,2.91,59.22,531.39
2022-03-27 15:10:54,-186.93,-238.88,-152.61,-54.33,-79.26,-70.86,9.68,9.36,348.78,376.11,769.47,203.32,218.68,13.5,49480.26,18761.33,720.04,1.86,596.72,1.87,22.38,4.7,5.1,-161.88,-582.01,10443.48,10118.97,2.89,59.08,531.42
2022-03-27 15:10:59,-186.18,-232.17,-154.03,-44.26,-90.5,-76.57,9.68,9.36,348.79,376.12,769.41,203.32,218.68,13.5,49117.71,17503.72,702.92,1.84,609.08,1.85,22.27,5.29,5.12,-161.88,-582.01,10443.48,10118.97,2.89,59.08,531.42
2022-03-27 15:11:04,-192.13,-227.47,-155.04,-54.75,-75.81,-66.92,9.68,9.36,348.79,376.12,769.31,203.32,218.64,13.5,49353.74,18449.76,710.75,1.84,598.76,1.82,22.36,5.42,6.14,-167.67,-570.51,10590.56,10169.22,2.65,59.17,531.42
2022-03-27 15:11:09,-185.34,-226.54,-154.79,-34.94,-73.05,-67.0,9.68,9.35,348.72,376.15,769.17,203.29,218.68,13.5,48656.96,18124.97,723.44,1.84,589.19,1.8,22.38,4.93,4.95,-167.67,-570.51,10590.56,10169.22,2.65,59.17,531.48
2022-03-27 15:11:14,-192.97,-226.88,-164.19,-33.6,-87.23,-72.21,9.67,9.36,348.78,376.15,769.07,203.32,218.64,13.5,49202.68,17913.48,711.0,1.84,602.38,1.82,22.34,4.94,6.97,-165.83,-550.54,10492.85,10305.93,2.58,59.0,531.48
2022-03-27 15:11:19,-209.59,-234.85,-164.69,-37.96,-90.75,-72.21,9.68,9.36,348.78,376.15,769.14,203.29,218.61,13.5,49402.84,19333.49,697.96,1.84,610.94,1.85,22.36,5.19,5.4,-165.83,-550.54,10492.85,10305.93,2.58,59.0,531.48
2022-03-27 15:11:24,-197.51,-238.88,-164.02,-47.95,-84.29,-71.2,9.68,9.36,348.85,376.14,769.13,203.32,218.68,13.5,48571.98,19662.05,710.82,1.84,599.49,1.85,23.88,5.25,5.1,-193.35,-563.63,10443.63,10094.27,2.57,58.7,531.48
2022-03-27 15:11:29,-197.0,-238.12,-160.24,-43.5,-83.54,-71.53,9.68,9.37,348.85,376.21,769.14,203.32,218.64,13.5,49089.38,19537.42,713.74,1.86,597.25,1.87,21.01,5.39,7.11,-193.35,-563.63,10443.63,10094.27,2.57,58.7,531.54
2022-03-27 15:11:34,-204.64,-222.68,-153.78,-64.74,-81.86,-79.67,9.68,9.37,348.91,376.28,769.0,203.29,218.68,13.5,48817.46,18145.74,709.76,1.86,602.63,1.9,23.15,5.55,4.94,-180.26,-567.24,10581.77,10254.57,2.56,58.32,531.54
2022-03-27 15:11:39,-183.66,-227.97,-151.6,-37.63,-74.3,-73.55,9.69,9.38,348.91,376.21,768.87,203.29,218.64,13.5,48902.44,19063.46,704.1,1.86,609.08,1.9,22.69,4.88,6.37,-180.26,-567.24,10581.77,10254.57,2.56,58.32,531.61
2022-03-27 15:11:44,-181.31,-225.7,-143.12,-43.5,-65.24,-67.84,9.7,9.39,348.85,376.21,768.54,203.29,218.58,13.5,48390.71,19054.02,714.98,1.84,595.46,1.9,22.58,5.53,8.89,-168.6,-558.68,10447.49,10234.39,2.57,58.04,531.67
2022-03-27 15:11:49,-192.05,-220.58,-148.66,-37.13,-63.56,-63.14,9.7,9.39,348.91,376.28,768.17,203.26,218.64,13.5,48133.9,19488.33,718.83,1.81,594.07,1.82,22.64,5.34,4.57,-168.6,-558.68,10447.49,10234.39,2.57,58.04,531.67
